,weather_event_id,weather_event_started_on,weather_event_ended_on,state,location,event_type,begin_latitude,begin_longitude,end_latitude,end_longitude,magnitude,magnitude_type,damage_property,damage_crops,episode_narrative,comments,distance_to_weather_event_start_km,distance_to_weather_event_end_km,min_distance_to_weather_event_km,system_id,system_latitude,system_longitude,grouping,power,system_data_started_on,system_data_ended_on,system_data_days_before_event,system_data_days_after_event,data_stream,pct_median_output
154,1116166,2023-01-03 15:00:00+00:00,2023-01-04 00:00:00+00:00,MINNESOTA,"RAMSEY County MINNESOTA, United States",Winter Storm,44.9963986,-93.0615978,44.9963986,-93.0615978,,,0.0,0.0,On January 03 a band of heavy snow lifted up from the south and produced 1 to 2 inches per hour. This was followed by some freezing drizzle in the middle and then another area of snow developed and pivoted across eastern Minnesota and western Wisconsin the night of the 03 into the 04. This produced 5 to 8 more inches of snow across the region specifically the Twin Cities metro area and northern I-35 corridor.||Below are some noteworthy snow totals for the entire event:|14.2 inches near Prior Lake in Scott County.|12.5 inches near Woodbury in Washington County.|10.9 inches near Mahtomedi in Washington County.|10.9 inches near Ham Lake in Anoka County.|10.5 inches near Lindstrom in Chisago County.|10.5 inches near Victoria in Carver County.|10.5 inches near Mora in Kanabec County.|12.2 inches near Maplewood in Ramsey County.|11.0 inches near Minneapolis in Hennepin County.|12.0 inches near Rosemount in Dakota County.,,12.087742357545071,12.087742357545071,12.087742357545071,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,4305,77,ac_power_inv_16421,0.020384830547216844
155,1259808,2021-12-27 00:00:00+00:00,2021-12-27 14:00:00+00:00,MINNESOTA,"Hennepin County MINNESOTA, United States",Winter Storm,45.0208911,-93.5094574,45.0208911,-93.5094574,,,0.0,0.0,The afternoon of Sunday December 26th a storm system moved across the Rockies and into the Northern Plains and Upper Midwest by Monday morning. This storm caused a swath of heavy snowfall across central Minnesota between Alexandria Little Falls Milaca and Rush City Sunday evening. The heaviest fell in northern Todd and northern Morrison Counties where locally 12-14 inches of snow fell. Farther to the south snowfall amounts tapered off to around 4-6 inches from Sauk Centre St. Cloud Princeton and Forest Lake. Light snowfall amounts also fell as far south as the Twin Cities and parts of west central Wisconsin. Snowfall was the most intense Sunday evening with numerous locations in central Minnesota receiving 6 or more inches of snow before midnight. Snowfall rates were likely in the 1 to 2 inch per hour range Sunday evening.,,29.811206540502575,29.811206540502575,29.811206540502575,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,3932,449,ac_power_inv_16421,0.0
156,1048294,2022-03-06 03:00:00+00:00,2022-03-06 12:00:00+00:00,MINNESOTA,"RAMSEY County MINNESOTA, United States",Winter Storm,44.9963986,-93.0615978,44.9963986,-93.0615978,,,0.0,0.0,Initially the storm system that produced a band of 4 to 6 inches of snow across the western and northern part of the Twin Cities had areas of sleet freezing rain and rain in the early Saturday morning that diminished and moved out of the area. ||During the late afternoon of Saturday March 5th another area of precipitation in the form of rain sleet freezing rain and snow developed across southern Minnesota and moved northeast. Temperatures were warm enough to keep the bulk of the precipitation in the form of rain across south central and east central Minnesota until the mid-late evening as the precipitation changed over to snow.  By the late evening colder air arrived and a band of higher reflectivity formed across east central Minnesota where the bulk of the heaviest snow fell around the Twin Cities. ||By Sunday morning an area of 4 to 6 inches of snow fell from the western to northern suburbs of the Twin Cities and over a portion of Minneapolis and St Paul. ||Some of the heavier totals included:||6 inches near Maple Plain Shorewood St. Louis Park New Hope Roseville  and St. Paul.,,12.087742357545071,12.087742357545071,12.087742357545071,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,4001,381,ac_power_inv_16421,0.8509645329511916
157,1119178,2023-03-05 21:00:00+00:00,2023-03-06 09:00:00+00:00,MINNESOTA,"RAMSEY County MINNESOTA, United States",Winter Storm,44.9963986,-93.0615978,44.9963986,-93.0615978,,,0.0,0.0,A band of heavy snow fall from the southwest metro up through north central Wisconsin. This was driven primarily by frontogenesis. Snowfall rates exceeded 1 inch per hour at times. A Winter Weather Advisory was in effect for much of the area. A few counties ended up getting 6 to 7 inches of snow in less than 12 hours. ||A few noteworthy snowfall totals are:|7.1 inches near Norwood Young America in Carver County.|6.6 inches near North Branch in Chisago County.|6.3 inches near Mahtomedi in Washington County.|6.2 inches near Minneapolis in Hennepin County.|6.0 inches near North St Paul in Ramsey County.,,12.087742357545071,12.087742357545071,12.087742357545071,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,4366,16,ac_power_inv_16421,0.6197902206146106
158,1032853,2021-12-16 15:00:00+00:00,2021-12-16 18:00:00+00:00,MINNESOTA,"Dakota County MINNESOTA, United States",Winter Storm,44.731554,-93.1779659,44.731554,-93.1779659,,,0.0,0.0,An unseasonably strong area of low pressure moved across the Nation's midsection on the 15th into the 16th and brought severe storms including a tornado outbreak on the warm side of the system with snow and strong winds on the cold side of the system. While snow totals were less than expected due to storms robbing moisture from this part of the system a combination of wind and blowing snow led a a period of near-blizzard conditions across parts of the region that hampered travel over the midday hours in some areas.,,20.375223843337047,20.375223843337047,20.375223843337047,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,3922,460,ac_power_inv_16421,0.0
159,1138343,2023-03-11 14:00:00+00:00,2023-03-13 00:00:00+00:00,MINNESOTA,"Hennepin County MINNESOTA, United States",Winter Storm,45.0208911,-93.5094574,45.0208911,-93.5094574,,,0.0,0.0,A band of warm-air-advection heavy snow was forecast to move across the region from west to east on the 11th and produce a few inches of snow. Then a second area of snow driven primarily by a 500mb shortwave trough was expected to set up north of the forecast area and lead to a longer duration of snow through the 12th.||The second round of snow persisted a bit longer and was a bit farther south than forecast. This ended up producing snowfall totals near the higher end of guidance.|Northern part of counties had 10 to 12 inches. Here are a few notable reports:||12.5 inches just east of Kanabec county line.|12 inches near Mora MN.|12 inches near Staples MN.|9 inches near Onamia MN.,,29.811206540502575,29.811206540502575,29.811206540502575,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,4372,9,ac_power_inv_16421,0.05757848502422977
160,1096043,2022-11-29 05:00:00+00:00,2022-11-29 23:00:00+00:00,MINNESOTA,"RAMSEY County MINNESOTA, United States",Winter Storm,44.9963986,-93.0615978,44.9963986,-93.0615978,,,0.0,0.0,A narrow band of heavy snow fell from southwest Minnesota through the Twin Cities metro and up through northwest Wisconsin on Tuesday November 29 2022. This band was caused by strong frontogenesis within the 800 to 900 mb layer. ||Snowfall rates within this band were over an inch per hour with the MSP airport reporting a 2 inch-per-hour snowfall rate between 18 and 19Z. Total snowfall amounts within this band ranged from 5 to 8 inches with a few locations reporting around 8.5. ||The impacts were typical for a winter storm. Schools closed early and there were many traffic accidents across the Twin Cities metro. At times interstates were temporarily closed when semis jackknifed across the road.,,12.087742357545071,12.087742357545071,12.087742357545071,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,4269,112,ac_power_inv_16421,0.0757017180233778
161,1115521,2023-02-21 20:00:00+00:00,2023-02-23 18:00:00+00:00,MINNESOTA,"RAMSEY County MINNESOTA, United States",Winter Storm,44.9963986,-93.0615978,44.9963986,-93.0615978,,,0.0,0.0,Multiple bands of accumulating snow. ||A long duration winter storm produced multiple bands of widespread significant snowfall across Minnesota with persistent northwest winds developing as the storm exited the region. Snow began to fall on the morning of February 21st and persisted in waves through the morning of February 23rd. Wind gust observations were in the low to mid 30 mph range. Overall snow accumulations provided by a combination of trained spotters and the CoCoRaHS observers ranged from 8-16 inches across the region with a few localized higher amounts. ||Some of the highest snowfall totals across the area include:||16.8 inches near Victoria in Carver County.|16.6 inches near Prior Lake in Scott County.|16.5 inches near Danube in Renville County.|16.5 inches near Faribault in Rice County.|16.1 inches near New Prague in Le Sueur County.|16.0 inches near Prinsburg in Kandiyohi County.|15.9 inches near Cambridge in Isanti County.|15.7 inches near Waseca in Waseca County.|15.4 inches near Stark in Chisago County.|15.3 inches near Corvuso in Meeker County.|15.1 inches near Luxemburg in Stearns County.|15.0 inches near Little Canada in Ramsey County.|15.0 inches near South St Paul in Dakota County.|14.6 inches near New Ulm in Brown County.|14.5 inches near Bethel in Anoka County.|14.2 inches near Edina in Hennepin County.|14.0 inches near Mora in Mille Lacs County.|12.2 inches near Morris in Stevens County.|11.3 inches near Albert Lea in Freeborn County.|11.6 inches near Winnebago in Faribault County.,,12.087742357545071,12.087742357545071,12.087742357545071,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,4354,26,ac_power_inv_16421,0.0
162,439416,2012-01-01 02:00:00+00:00,2012-01-01 05:30:00+00:00,MINNESOTA,"RAMSEY County MINNESOTA, United States",Winter Weather,44.9963986,-93.0615978,44.9963986,-93.0615978,,,0.0,0.0,A storm system developed across the Central Plains Saturday morning December 31st and quickly intensified and moved east across the Midwest by Sunday morning January 1st.  It created a large area of rain during the afternoon and early evening across southern and eastern Minnesota before quickly turning over to a period of heavy wet snow New Years Eve.  Although snowfall amounts averaged between 2 and 4 inches the quick nature of the turn over from rain to snow the abnormally warm early Winter season over the Upper Midwest and due to the holiday a winter storm warning was issued for portions of east-central and south central Minnesota. Due to the intense and quick nature of the heavy wet snow numerous accidents occurred during the height of the storm.,,12.087742357545071,12.087742357545071,12.087742357545071,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,284,4098,ac_power_inv_16421,1.9733074579677397
163,1044534,2022-02-18 18:45:00+00:00,2022-02-18 19:45:00+00:00,MINNESOTA,"Dakota County MINNESOTA, United States",Winter Weather,44.731554,-93.1779659,44.731554,-93.1779659,,,0.0,0.0,A strong cold front pushed across the Northland during the midday and early afternoon hours of the 18th. Heavy snow showers developed along the front and produced wind gusts of 40 to 50 mph leading to snow squalls in spots that reduced visibilities to under a quarter of a mile at times. The snow squalls led a wreck involving 23 cars north of Brainerd that resulted in multiple injuries.,,20.375223843337047,20.375223843337047,20.375223843337047,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,3986,396,ac_power_inv_16421,0.0
164,1108642,2023-01-11 06:00:00+00:00,2023-01-11 16:00:00+00:00,MINNESOTA,"RAMSEY County MINNESOTA, United States",Winter Weather,44.9963986,-93.0615978,44.9963986,-93.0615978,,,0.0,0.0,An area of light freezing rain developed across central and eastern Minnesota overnight on  January 10th through the morning of January 11th. Most locations saw just a glazing of ice but this was enough to cause travel impacts. This was a true freezing rain event with a stout warm nose aloft and surface temperatures in the 20s. The quantitative precipitation forecast (total amount) was only a few hundredths which is exactly what fell across the region. A Winter Weather Advisory was issued for this event. ||The Minnesota State Patrol tweeted that statewide there were 120 crashes and 116 reported vehicle spin outs with 19 jackknifed semis. Metro transit pulled the buses off the roads at 5AM.,,12.087742357545071,12.087742357545071,12.087742357545071,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,4312,69,ac_power_inv_16421,0.009948577587636929
165,1111525,2023-01-19 06:00:00+00:00,2023-01-19 21:00:00+00:00,MINNESOTA,"RAMSEY County MINNESOTA, United States",Winter Weather,44.9963986,-93.0615978,44.9963986,-93.0615978,,,0.0,0.0,A band of heavy snow with rates of around 1 per hour lifted up from the north and moved across the region. Most locations picked up 4 to 6 inches of snow with a few spots reporting around 7 inches.||Below are a few of the noteworthy reports:|7.0 inches near Owatonna in Steele County.|5.7 inches near Faribault in Rice County.|5.9 inches near Waseca in Waseca County.|6.2 inches near Nerstrand in Goodhue County.|5.5 inches near Blue Earth in Faribault County.,,12.087742357545071,12.087742357545071,12.087742357545071,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,4320,61,ac_power_inv_16421,0.08247111993308574
166,1115970,2023-02-27 09:00:00+00:00,2023-02-27 12:00:00+00:00,MINNESOTA,"RAMSEY County MINNESOTA, United States",Winter Weather,44.9963986,-93.0615978,44.9963986,-93.0615978,,,0.0,0.0,A strong area of low pressure advanced across the Central United States. Given its track the northern sector of this storm contained plentiful moisture and supply of warm air advection from the south. Mixed precipitation types were observed with this storm. For Eastern Minnesota most areas would observe a mix of rain and snow in the overnight hours Sunday night which transitioned to freezing rain during the daytime hours Monday. A winter weather advisory was issued for freezing rain occasionally mixed with snow. Total snow accumulations of up to 1-3 inches ice accumulations ranging from a tenth to two tenths of an inch and winds gusting to 35 mph were reported.||Using CoCoRaHS reports and Mn511 road condition reports social media reports and traffic cameras areas mainly from the Twin Cities metro and northward received freezing rain. A few photos shared on social media showed ice accretion on small tree branches as well as sidewalks/driveways having a thin layer of ice. Farther north a few spinouts were captured on Mn511 traffic cameras near Hwy 610 at Elm Creek Blvd and spinouts were reported along the I-94 corridor between Maple Grove MN and Clearwater MN.,,12.087742357545071,12.087742357545071,12.087742357545071,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,4359,23,ac_power_inv_16421,2.7797844444807995
167,1135489,2023-03-09 12:00:00+00:00,2023-03-10 12:00:00+00:00,MINNESOTA,"DAKOTA County MINNESOTA, United States",Winter Weather,44.731554,-93.1779659,44.731554,-93.1779659,,,0.0,0.0,A shortwave trough brought widespread snow across the region. Most locations generally saw 3 to 5 inches but a few locations picked up over 6 inches in a 24 hour period. Impacts were minimal since much of the snow fell during the day and the treated roads remained wet. This was not a winter storm warning event but we are including it in storm data since we did have a few counties in a Winter Storm Warning. ||A few noteworthy snow amounts are:|3.5 inches near Alber Lea in Freeborn County.|3.2 inches near Ellendale in Steele County.|4.0 inches near Edina in Hennepin County.|4.0 inches near St Michael in Wright County.|3.8 inches north of Hutchinson in McLeod County.,,20.375223843337047,20.375223843337047,20.375223843337047,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,4369,12,ac_power_inv_16421,0.2971190687266292
168,1109016,2022-12-14 02:00:00+00:00,2022-12-14 05:00:00+00:00,MINNESOTA,"Dakota County MINNESOTA, United States",Ice Storm,44.731554,-93.1779659,44.731554,-93.1779659,,,0.0,0.0,A powerful long duration winter storm brought widespread snowfall amounts of 8 to 24 inches across parts of northeast Minnesota and northwest Wisconsin with areas around Lake Superior receiving up to 30 inches of snow. A wintry mixture of sleet freezing rain and snow began Tuesday (December 13th) afternoon and evening spreading northeast overnight Tuesday night and into Wednesday (December 14th) morning. This first wave of precipitation brought a widespread 6 to 12 inches of snow.  We had a break in the snowfall during the day on Wednesday but it started up again Wednesday night and continued into Thursday (December 15th) bringing another 8-20 inches of snow.  This second wave of precipitation was nearly all snow enhanced by the main upper level low pressure system as it moved close to the area.  Lighter snow lingered into Friday and Saturday December 16th and 17th.  A low pressure system developed over eastern Colorado early Tuesday moved northeast to eastern Nebraska by Wednesday morning then to east-central Minnesota by Thursday morning lingering there through Friday before moving off to the northeast Friday night and Saturday. ||The storm resulted in a long period of poor road conditions with strong winds causing blowing and drifting snow. There were also widespread power outages with some people reporting no power for over two days!||Notable with this storm was how wet and heavy the snow was with 3-day liquid equivalent values of 1 to 4 inches. The wet quality of this snow unusual for winter storms in this area heavily weighed down trees and power lines. The density of the snowpack also exacerbated the quality of snow to absorb the red end of the visible light spectrum transmitting the blue end which led to many folks observing a glacier blue color in holes and cracks in the snow as they cleared it. Because of this blue color as well as the very wet quality of the snowfall NWS Duluth has taken to referring to this snow as the Blue Blizzard of 2022.,,20.375223843337047,20.375223843337047,20.375223843337047,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,4284,98,ac_power_inv_16421,0.564472265277361
169,452192,2012-01-18 02:40:00+00:00,2012-01-18 02:40:00+00:00,MINNESOTA,"Dakota County MINNESOTA, United States",Cold/Wind Chill,44.731554,-93.1779659,44.731554,-93.1779659,,,0.0,0.0,A 95 year old man died of hypothermia after locking himself out of his residence. The temperature that evening was -1 F at 9:00 pm and fell to -6 F by midnight.,,20.375223843337047,20.375223843337047,20.375223843337047,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,301,4081,ac_power_inv_16421,11.726827310382394
170,455873,2012-02-28 04:00:00+00:00,2012-02-29 04:00:00+00:00,MINNESOTA,"Dakota County MINNESOTA, United States",Cold/Wind Chill,44.731554,-93.1779659,44.731554,-93.1779659,,,0.0,0.0,An elderly man's body was found covered in snow on March 1st.  According to the county coroner he died of exposure. A snowmobiler discovered the man's car on a snowmobile trail about 1.5 miles from Highway 23. His body was outside the car. According to news reports the man left his Twin Cities home on February 27 to go to an auto repair shop. He never arrived and his wife reported him missing.  The man suffered from dementia. The date of death is estimated and could have occurred from the 27th through the 29th although the 27th is mostly likely. Temperatures through the 3 day period were 30 to 33 degrees during the day and in the teens at night.,,20.375223843337047,20.375223843337047,20.375223843337047,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,342,4039,ac_power_inv_16421,0.4105955357783317
171,552081,2013-12-31 04:00:00+00:00,2013-12-31 18:00:00+00:00,MINNESOTA,"Dakota County MINNESOTA, United States",Cold/Wind Chill,44.731554,-93.1779659,44.731554,-93.1779659,,,,,Widespread dangerously cold wind chills of -35�� to -50�� occurred overnight. The coldest windchill value was -52 at Ely.,,20.375223843337047,20.375223843337047,20.375223843337047,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,1014,3367,ac_power_inv_16421,0.19188255196394607
172,564408,2013-12-08 06:00:00+00:00,2013-12-08 15:30:00+00:00,MINNESOTA,"Dakota County MINNESOTA, United States",Cold/Wind Chill,44.731554,-93.1779659,44.731554,-93.1779659,,,0.0,0.0,A University of Minnesota- Duluth student was found on a neighbor's porch unconscious and suffering from hypothermia at 9:30 am. She had been dropped off at her house the previous evening after a night of drinking alcohol.  She survived but her feet and hands were eventually amputated. Duluth police said after attending a party the night before she was dropped off at her home in Duluth around midnight by three men. The woman had her house keys police said but mistakenly wandered to her neighbor���s house where nobody was home. After collapsing police said she spent more than nine hours in temperatures as low as 15 degrees below zero. A passerby noticed her and called 911.,,20.375223843337047,20.375223843337047,20.375223843337047,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,991,3390,ac_power_inv_16421,0.0
173,559048,2013-12-11 06:00:00+00:00,2013-12-11 16:00:00+00:00,MINNESOTA,"Dakota County MINNESOTA, United States",Cold/Wind Chill,44.731554,-93.1779659,44.731554,-93.1779659,,,,,Widespread dangerously cold wind chills of -35�� to -45�� developed across parts of northeast Minnesota during the wee hours of the morning on December 11th.,,20.375223843337047,20.375223843337047,20.375223843337047,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,994,3387,ac_power_inv_16421,0.0
174,568272,2014-01-02 06:00:00+00:00,2014-01-02 16:00:00+00:00,MINNESOTA,"Dakota County MINNESOTA, United States",Cold/Wind Chill,44.731554,-93.1779659,44.731554,-93.1779659,,,,,Dangerously cold wind chills of -40�� to -50�� developed across parts of northeast Minnesota. A Virginia man froze to death after leaving a nearby bar. He was last seen at a local bar around midnight. His body was found February 3rd a half-block from where he was least seen.  In a statement police said that the man was intoxicated and appeared that he crawled under the porch area fell asleep and froze.,,20.375223843337047,20.375223843337047,20.375223843337047,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,1016,3365,ac_power_inv_16421,0.48908963052162113
175,787879,2017-12-16 22:15:00+00:00,2017-12-16 22:15:00+00:00,MINNESOTA,"Dakota County MINNESOTA, United States",Cold/Wind Chill,44.731554,-93.1779659,44.731554,-93.1779659,,,0.0,0.0,A man and his dog were found deceased in a cabin in the Saginaw area. Authorities determined that the cause of death was carbon monoxide poisoning from a generator running inside the cabin.,,20.375223843337047,20.375223843337047,20.375223843337047,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,2461,1921,ac_power_inv_16421,0.5766842985280566
176,446530,2012-02-29 12:55:00+00:00,2012-02-29 19:47:00+00:00,MINNESOTA,"Dakota County MINNESOTA, United States",Blizzard,44.731554,-93.1779659,44.731554,-93.1779659,,,1000000.0,0.0,Low pressure over Colorado early February 28th deepened rapidly over southern Minnesota during February 29th.  Heavy snow fell in 24 hours or less along and south of MN Highway 210 and along the north shore of Lake Superior to Silver Bay.  Snow began in inland areas south of Duluth during the evening of the 28th and spread further north during the predawn hours of the 29th.  Parts of Pine County through Duluth and along the north shore to Silver Bay had 9 to 15 inches of snow.  Strong winds led to blizzard conditions with 56 mph onshore winds at the Duluth Airport and some winds gusting as much as 68 mph near downtown Duluth.  Accumulating snow ended late in the afternoon across northeast Minnesota. The Duluth area had 9 to 15 inches of snow. Twenty inches of snow fell at Hinckley. Schools were closed across the region on the 29th and the Duluth schools were closed an extra day March 1st. Blizzard conditions were established across eastern areas of the zone from the Duluth Airport eastward throughout the greater Duluth area and along the Lake Superior shore. At the Duluth harbor the winds heavily damaged the roof of a 157000 square foot building owned by the Seaway Port Authority. Damage to the roof was estimated at $1 million.,,20.375223843337047,20.375223843337047,20.375223843337047,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,344,4038,ac_power_inv_16421,1.526828746496793
177,822031,2018-04-14 16:00:00+00:00,2018-04-15 01:00:00+00:00,MINNESOTA,"RAMSEY County MINNESOTA, United States",Blizzard,44.9963986,-93.0615978,44.9963986,-93.0615978,,,0.0,0.0,A prolonged snow storm event with historic snowfall totals for the month of April started Friday April 13th and lasted until late Sunday night April 15th. ||This event was split into several different precipitation hazards which created concerns with communicating the impacts of sleet snow blowing snow and blizzard conditions. As the event unfolded this storm began apparent that it would produce record snowfall amounts along with the highest snowfall amounts so far into the month of April. Therefore the wording changed from significant/severe winter storm to historic. ||The first part of the storm developed early Friday morning with bands of showers and embedded thunderstorms moving northward along the Iowa border. Severe storms were noted south of the Iowa border with one report of severe winds that occurred in far southwest Minnesota near Magnolia. These storms moved northward into colder air aloft and produced widespread areas of sleet small hail but no severe storms. However there were numerous reports across southern Minnesota where the small hail and sleet accumulated up to 2 inches in depth. ||Several automated airport observing sites (ASOS/AWOS) reported heavy rainfall sleet and thunderstorms through the morning and into the afternoon for the southern 1/4 of the state. By the late morning and into the afternoon surface temperatures cooled in west central Minnesota where the precipitation changed over to snow.  As the precipitation moved further north into central Minnesota the precipitation changed over to snow. A few locations reported moderate to heavy snowfall where locally 2 to 4 inches fell in a short period of time west of St. Cloud Minnesota. ||The next round of precipitation was in the form of sleet and heavy rain in far southern Minnesota with snow to the north in the evening. Most of this area of precipitation quickly moved off to the east with a lull period until early Saturday morning with the main bands of heavy snowfall developed in southwest and into west central and east central Minnesota ,,12.087742357545071,12.087742357545071,12.087742357545071,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,2580,1802,ac_power_inv_16421,0.056233298970785224
178,871538,2019-02-24 15:00:00+00:00,2019-02-25 00:00:00+00:00,MINNESOTA,"DAKOTA County MINNESOTA, United States",Blizzard,44.731554,-93.1779659,44.731554,-93.1779659,,,0.0,0.0,A powerful storm system that brought blizzard conditions to a wide area of southern and central Minnesota as well as adjacent west central Wisconsin developed early Saturday morning in the southern Rockies. The storm moved out into the Plains of Kansas Saturday morning February 23th and tracked northeast to northern Missouri by the afternoon. The storm kept steady during this time frame but intensified rapidly during the evening and overnight period of Saturday and Sunday February 23rd and 24th. The storm dropped 20 millibars from Saturday evening through Sunday morning as it moved from northern Missouri to the northern Great Lakes. ||Snow began in southern Minnesota Saturday afternoon February 23th and ended Sunday morning. The heaviest snowfall occurred from south of Blue Earth (Faribault County) to Faribault and Hastings in Minnesota and to River Falls and Rice Lake in west central Wisconsin. These areas received between 6 and 12 inches of snow with localized areas of 12+ inches.||Roads began to close in south central Minnesota before 10 PM CST Saturday February 23rd. As winds increased during the night and Sunday morning several other roads including I-35 & I-90 closed due to impassable conditions. The road closures extended northward across portions of southwest west central and southeast Minnesota as winds increased and snow drifted over the road Sunday. Several social media pictures indicated that snow drifts were as high as 20 feet in some locations in southern Minnesota. Even military vehicles that are made for deep snow became stuck.||Wind speeds started to increase late Saturday night and peaked Sunday and slowly subsided Sunday afternoon and evening as the storm system moved out of the region. However some roads in south central Minnesota remained closed through Monday as snow plows reported drifts in excess of 20 feet.||During the height of the storm the Minnesota Homeland Security and Emergency Management tallied approximately 600 stranded travelers who were rescued off of snow-filled ditches drifte,,20.375223843337047,20.375223843337047,20.375223843337047,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,2896,1486,ac_power_inv_16421,2.0895293946399307
179,925077,2019-11-30 19:00:00+00:00,2019-12-01 05:59:00+00:00,MINNESOTA,"Dakota County MINNESOTA, United States",Blizzard,44.731554,-93.1779659,44.731554,-93.1779659,,,0.0,0.0,A slow moving and powerful winter storm spread snow across the Northland starting the evening of the 29th and brought a few waves of snow into the afternoon of the 30th. The low then deepened and passed to the south of the region bringing heavy snowfall and high winds the evening of the 30th into the morning of the 1st. A sustained 10 hour period of blizzard conditions was observed in the Twin Ports with widespread snowfall totals of 6 to 12 inches. Heavier amounts to around 2 feet fell downwind of the head of Lake Superior and along the South Shore. Additionally lakeshore flooding occurred in the Duluth area with a prolonged period of northeast winds pushing water up onto shore and waves causing beach erosion along Park Point.,,20.375223843337047,20.375223843337047,20.375223843337047,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,3175,1207,ac_power_inv_16421,0.06841289536843924
180,978719,2020-12-23 17:30:00+00:00,2020-12-24 00:00:00+00:00,MINNESOTA,"RAMSEY County MINNESOTA, United States",Blizzard,44.9963986,-93.0615978,44.9963986,-93.0615978,,,0.0,0.0,On Wednesday December 23rd blizzard conditions were observed across much of Minnesota as an intense weather system moved from west to east through the region. It produced several inches of snow with rates as high as 1-2 inches per hour at times with a bit of rain falling ahead of the snow which led to ice-covered roadways. Temperatures plummeted with strong winds gusting as high as 50-65 mph out of the northwest behind the low-pressure system. Temperatures reached as high as the mid-40s during the morning before bottoming out in the single digits above zero to near zero by midnight. ||A robust mid to upper-level trough approaching the region continued to strengthen before closing off with a surface response in the form of a deepening low-pressure system. This combined with incredible mid-level lapse rates to produce significant lift and widespread precipitation with an intense pressure gradient resulting in strong winds as the system moved eastwards. ||Winds intensified alongside bands of heavy snow during the afternoon which resulted in widespread blizzard conditions as visibilities dropped below 1/4 mile across the region and remained low for several hours. Snowfall diminished during the evening and into early Thursday morning but winds remained strong enough to support blizzard conditions into mid-morning Thursday in some spots. ||Some of the higher wind speeds and snowfall totals during this event included:||Redwood Falls AP 68 MPH                        |Crystal AP 66 MPH                       |Madison AP 63 MPH|Montevideo AP 62 MPH                        |5 miles south of Marietta 62 MPH          |Fairmont AP 61 MPH                      |2 miles west of Clara City 61 MPH                        |Appleton AP 60 MPH                                      |Winsted 58 MPH                        |Benson AP 58 MPH                        |Granite Falls AP 58 MPH                        |Minneapolis-St. Paul AP 58 MPH       ||2 miles west of Coon Rapids 9.5 inches|4 miles southeast of East Bethel 9.5 inches  |2 miles w,,12.087742357545071,12.087742357545071,12.087742357545071,10000.0,44.914573,-93.162525,PV Output,5.85,3/22/2011 12:50,3/22/2023 12:40,3564,818,ac_power_inv_16421,2.7577721834821722
